snapshot,continent,country,state,county,city,lat,lon,value,label,category,source
2026-06,North America,United States,New York,New York County,Harlem - South Sector,40.7380,-74.0437,138.2,Harlem - South Sector,New York,United States
2026-06,North America,United States,New York,New York County,Harlem - South Sector - Pulse,40.7041,-74.0650,147.9,Harlem - South Sector - Pulse,New York,United States
2026-06,North America,United States,New York,New York County,New York,40.5945,-74.0765,181.9,New York,New York,United States
2026-06,North America,United States,New York,New York County,New York - North Sector,40.6517,-74.0376,192.8,New York - North Sector,New York,United States
2026-06,North America,United States,New York,New York County,New York - North Sector - Pulse,40.6380,-74.0084,208.2,New York - North Sector - Pulse,New York,United States
2026-06,North America,United States,New York,New York County,New York - Pulse,40.5611,-74.1051,201.9,New York - Pulse,New York,United States
2026-06,North America,United States,New York,New York County,New York - South Sector,40.6613,-74.0716,182.9,New York - South Sector,New York,United States
2026-06,North America,United States,New York,New York County,New York - South Sector - Pulse,40.6652,-74.0812,188.0,New York - South Sector - Pulse,New York,United States
2026-06,North America,United States,North Carolina,Durham County,Chapel Hill,35.9206,-78.7756,185.4,Chapel Hill,North Carolina,United States
2026-06,North America,United States,North Carolina,Durham County,Durham,36.0683,-78.9964,221.5,Durham,North Carolina,United States
2026-06,North America,United States,North Carolina,Mecklenburg County,Charlotte,35.2908,-80.8174,128.0,Charlotte,North Carolina,United States
2026-06,North America,United States,North Carolina,Mecklenburg County,Huntersville,35.2423,-80.9210,187.0,Huntersville,North Carolina,United States
2026-06,North America,United States,North Carolina,Wake County,Cary,35.6496,-78.6451,129.9,Cary,North Carolina,United States
2026-06,North America,United States,North Carolina,Wake County,Raleigh,35.7655,-78.7025,86.4,Raleigh,North Carolina,United States
2026-06,North America,United States,North Dakota,North Dakota Central County,Fargo,46.8085,-100.8527,248.7,Fargo,North Dakota,United States
2026-06,North America,United States,North Dakota,North Dakota Central County,Fargo Central,46.9391,-100.6363,277.3,Fargo Central,North Dakota,United States
2026-06,North America,United States,North Dakota,North Dakota North County,Bismarck,46.9462,-101.0387,246.7,Bismarck,North Dakota,United States
2026-06,North America,United States,North Dakota,North Dakota North County,Bismarck North,46.8400,-100.7645,121.5,Bismarck North,North Dakota,United States
2026-06,North America,United States,North Dakota,North Dakota South County,Bismarck South,46.5004,-100.6984,158.0,Bismarck South,North Dakota,United States
2026-06,North America,United States,North Dakota,North Dakota South County,Fargo West,46.6716,-100.6473,213.5,Fargo West,North Dakota,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Cleveland,41.5480,-81.6858,92.6,Cleveland,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Cleveland - North Sector,41.5807,-81.7528,105.9,Cleveland - North Sector,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Cleveland - North Sector - Pulse,41.6153,-81.7093,114.6,Cleveland - North Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Cleveland - Pulse,41.5663,-81.6927,102.2,Cleveland - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Cleveland - South Sector,41.6204,-81.6182,93.1,Cleveland - South Sector,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Cleveland - South Sector - Pulse,41.6604,-81.6556,100.1,Cleveland - South Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Parma,41.5790,-81.6773,117.9,Parma,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Parma - North Sector,41.5441,-81.7123,126.9,Parma - North Sector,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Parma - North Sector - Pulse,41.5348,-81.7120,133.6,Parma - North Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Parma - Pulse,41.5491,-81.6693,129.8,Parma - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Parma - South Sector,41.5774,-81.7414,118.5,Parma - South Sector,Ohio,United States
2026-06,North America,United States,Ohio,Cuyahoga County,Parma - South Sector - Pulse,41.5886,-81.7541,126.2,Parma - South Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Columbus,40.0027,-82.8915,122.0,Columbus,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Columbus - North Sector,39.9521,-82.8961,139.5,Columbus - North Sector,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Columbus - North Sector - Pulse,39.9448,-82.8738,154.8,Columbus - North Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Columbus - Pulse,40.0208,-82.8747,132.6,Columbus - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Columbus - South Sector,40.0054,-82.8929,117.2,Columbus - South Sector,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Columbus - South Sector - Pulse,39.9869,-82.9344,129.9,Columbus - South Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Dublin,39.8205,-82.9703,234.4,Dublin,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Dublin - North Sector,39.8180,-83.0310,254.3,Dublin - North Sector,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Dublin - North Sector - Pulse,39.8484,-83.0247,260.7,Dublin - North Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Dublin - Pulse,39.8404,-82.9307,258.7,Dublin - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Dublin - South Sector,39.7550,-82.9356,228.6,Dublin - South Sector,Ohio,United States
2026-06,North America,United States,Ohio,Franklin County,Dublin - South Sector - Pulse,39.7142,-82.9439,238.9,Dublin - South Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Cincinnati,39.0134,-84.4483,172.4,Cincinnati,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Cincinnati - North Sector,39.0300,-84.5090,198.0,Cincinnati - North Sector,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Cincinnati - North Sector - Pulse,39.0455,-84.4783,216.9,Cincinnati - North Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Cincinnati - Pulse,39.0343,-84.4271,186.2,Cincinnati - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Cincinnati - South Sector,39.0794,-84.5094,171.1,Cincinnati - South Sector,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Cincinnati - South Sector - Pulse,39.0736,-84.4899,188.8,Cincinnati - South Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Norwood,39.0462,-84.4968,125.0,Norwood,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Norwood - North Sector,39.0444,-84.4928,137.8,Norwood - North Sector,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Norwood - North Sector - Pulse,39.0511,-84.4593,152.9,Norwood - North Sector - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Norwood - Pulse,39.0061,-84.4475,128.9,Norwood - Pulse,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Norwood - South Sector,39.0618,-84.4998,119.7,Norwood - South Sector,Ohio,United States
2026-06,North America,United States,Ohio,Hamilton County,Norwood - South Sector - Pulse,39.0592,-84.4766,131.3,Norwood - South Sector - Pulse,Ohio,United States
2026-06,North America,United States,Oklahoma,Cleveland County,Moore,35.1853,-97.4323,240.9,Moore,Oklahoma,United States
2026-06,North America,United States,Oklahoma,Cleveland County,Norman,35.3048,-97.4285,104.7,Norman,Oklahoma,United States
2026-06,North America,United States,Oklahoma,Oklahoma County,Edmond,35.3419,-97.6418,190.4,Edmond,Oklahoma,United States
2026-06,North America,United States,Oklahoma,Oklahoma County,Oklahoma City,35.5168,-97.6542,178.9,Oklahoma City,Oklahoma,United States
2026-06,North America,United States,Oklahoma,Tulsa County,Broken Arrow,36.2271,-96.1048,125.1,Broken Arrow,Oklahoma,United States
2026-06,North America,United States,Oklahoma,Tulsa County,Tulsa,36.2084,-95.9498,161.5,Tulsa,Oklahoma,United States
2026-06,North America,United States,Oregon,Lane County,Eugene,44.0401,-123.1653,129.5,Eugene,Oregon,United States
2026-06,North America,United States,Oregon,Lane County,Springfield,43.9137,-123.2283,229.2,Springfield,Oregon,United States
2026-06,North America,United States,Oregon,Multnomah County,Gresham,45.4023,-122.6809,167.7,Gresham,Oregon,United States
2026-06,North America,United States,Oregon,Multnomah County,Portland,45.3713,-122.6437,252.5,Portland,Oregon,United States
2026-06,North America,United States,Oregon,Washington County,Beaverton,45.4956,-122.8742,224.0,Beaverton,Oregon,United States
2026-06,North America,United States,Oregon,Washington County,Hillsboro,45.3798,-122.9472,219.2,Hillsboro,Oregon,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,McKeesport,40.4387,-80.1249,143.5,McKeesport,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,McKeesport - North Sector,40.4377,-80.0672,160.0,McKeesport - North Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,McKeesport - North Sector - Pulse,40.3984,-80.1083,172.1,McKeesport - North Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,McKeesport - Pulse,40.4158,-80.1653,154.3,McKeesport - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,McKeesport - South Sector,40.4491,-80.1656,138.7,McKeesport - South Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,McKeesport - South Sector - Pulse,40.4708,-80.1173,150.8,McKeesport - South Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,Pittsburgh,40.3169,-80.0171,91.9,Pittsburgh,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,Pittsburgh - North Sector,40.3841,-79.9884,105.5,Pittsburgh - North Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,Pittsburgh - North Sector - Pulse,40.3768,-79.9889,112.1,Pittsburgh - North Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,Pittsburgh - Pulse,40.3430,-80.0431,100.7,Pittsburgh - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,Pittsburgh - South Sector,40.3616,-80.0157,91.2,Pittsburgh - South Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Allegheny County,Pittsburgh - South Sector - Pulse,40.3914,-80.0119,94.9,Pittsburgh - South Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Lansdale,40.3157,-75.3123,158.2,Lansdale,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Lansdale - North Sector,40.2933,-75.2582,170.3,Lansdale - North Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Lansdale - North Sector - Pulse,40.2523,-75.2430,173.9,Lansdale - North Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Lansdale - Pulse,40.3145,-75.3422,164.7,Lansdale - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Lansdale - South Sector,40.3307,-75.3590,152.9,Lansdale - South Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Lansdale - South Sector - Pulse,40.2972,-75.4011,161.7,Lansdale - South Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Norristown,40.2212,-75.4372,215.4,Norristown,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Norristown - North Sector,40.1511,-75.4927,247.6,Norristown - North Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Norristown - North Sector - Pulse,40.1025,-75.5403,261.8,Norristown - North Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Norristown - Pulse,40.2009,-75.4159,219.7,Norristown - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Norristown - South Sector,40.2569,-75.3819,219.1,Norristown - South Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Montgomery County,Norristown - South Sector - Pulse,40.2957,-75.3839,223.7,Norristown - South Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,Philadelphia,39.8702,-75.1684,224.7,Philadelphia,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,Philadelphia - North Sector,39.9500,-75.1589,246.6,Philadelphia - North Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,Philadelphia - North Sector - Pulse,39.9487,-75.1765,272.7,Philadelphia - North Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,Philadelphia - Pulse,39.8745,-75.1219,249.4,Philadelphia - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,Philadelphia - South Sector,39.8277,-75.2100,221.9,Philadelphia - South Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,Philadelphia - South Sector - Pulse,39.8567,-75.1602,226.5,Philadelphia - South Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,University City,39.8185,-75.1377,143.7,University City,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,University City - North Sector,39.7428,-75.1779,157.0,University City - North Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,University City - North Sector - Pulse,39.7733,-75.1414,160.3,University City - North Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,University City - Pulse,39.8407,-75.1254,149.6,University City - Pulse,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,University City - South Sector,39.8574,-75.0956,141.2,University City - South Sector,Pennsylvania,United States
2026-06,North America,United States,Pennsylvania,Philadelphia County,University City - South Sector - Pulse,39.8334,-75.1035,151.8,University City - South Sector - Pulse,Pennsylvania,United States
2026-06,North America,United States,Rhode Island,Rhode Island Central County,Warwick,41.8077,-71.5055,163.5,Warwick,Rhode Island,United States
2026-06,North America,United States,Rhode Island,Rhode Island Central County,Warwick Central,41.7686,-71.5248,252.5,Warwick Central,Rhode Island,United States
2026-06,North America,United States,Rhode Island,Rhode Island North County,Providence,42.0308,-71.4484,269.7,Providence,Rhode Island,United States
2026-06,North America,United States,Rhode Island,Rhode Island North County,Providence North,41.9536,-71.4107,135.0,Providence North,Rhode Island,United States
2026-06,North America,United States,Rhode Island,Rhode Island South County,Providence South,41.7350,-71.3249,252.9,Providence South,Rhode Island,United States
2026-06,North America,United States,Rhode Island,Rhode Island South County,Warwick West,41.7798,-71.2975,184.7,Warwick West,Rhode Island,United States
2026-06,North America,United States,South Carolina,Charleston County,Charleston,32.8631,-80.0131,231.1,Charleston,South Carolina,United States
2026-06,North America,United States,South Carolina,Charleston County,Mount Pleasant,32.8451,-79.8610,254.6,Mount Pleasant,South Carolina,United States
2026-06,North America,United States,South Carolina,Greenville County,Greenville,34.9543,-82.2559,160.1,Greenville,South Carolina,United States
2026-06,North America,United States,South Carolina,Greenville County,Mauldin,34.8207,-82.2440,128.6,Mauldin,South Carolina,United States
2026-06,North America,United States,South Carolina,Richland County,Columbia,33.9516,-80.9331,270.1,Columbia,South Carolina,United States
2026-06,North America,United States,South Carolina,Richland County,Forest Acres,34.1256,-80.9048,177.5,Forest Acres,South Carolina,United States
2026-06,North America,United States,South Dakota,South Dakota Central County,Sioux Falls,44.0368,-103.1521,96.6,Sioux Falls,South Dakota,United States
2026-06,North America,United States,South Dakota,South Dakota Central County,Sioux Falls Central,44.1200,-103.1033,92.9,Sioux Falls Central,South Dakota,United States
2026-06,North America,United States,South Dakota,South Dakota North County,Rapid City,44.3977,-103.4770,143.0,Rapid City,South Dakota,United States
2026-06,North America,United States,South Dakota,South Dakota North County,Rapid City North,44.2651,-103.4060,142.3,Rapid City North,South Dakota,United States
2026-06,North America,United States,South Dakota,South Dakota South County,Rapid City South,43.8978,-103.1476,206.0,Rapid City South,South Dakota,United States
2026-06,North America,United States,South Dakota,South Dakota South County,Sioux Falls West,44.0594,-103.1176,106.1,Sioux Falls West,South Dakota,United States
2026-06,North America,United States,Tennessee,Davidson County,Belle Meade,36.3070,-86.7544,181.1,Belle Meade,Tennessee,United States
2026-06,North America,United States,Tennessee,Davidson County,Nashville,36.0179,-86.6326,181.4,Nashville,Tennessee,United States
2026-06,North America,United States,Tennessee,Knox County,Farragut,36.1013,-83.9899,191.6,Farragut,Tennessee,United States
2026-06,North America,United States,Tennessee,Knox County,Knoxville,35.9173,-83.9473,137.8,Knoxville,Tennessee,United States
2026-06,North America,United States,Tennessee,Shelby County,Germantown,35.2821,-89.9034,116.0,Germantown,Tennessee,United States
2026-06,North America,United States,Tennessee,Shelby County,Memphis,35.1460,-90.1890,128.1,Memphis,Tennessee,United States
2026-06,North America,United States,Texas,Dallas County,Dallas,32.7414,-96.7573,206.7,Dallas,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Dallas - North Sector,32.6999,-96.7100,220.2,Dallas - North Sector,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Dallas - North Sector - Pulse,32.6976,-96.7301,225.8,Dallas - North Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Dallas - Pulse,32.7310,-96.7947,212.4,Dallas - Pulse,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Dallas - South Sector,32.7129,-96.8269,197.4,Dallas - South Sector,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Dallas - South Sector - Pulse,32.7608,-96.7882,206.3,Dallas - South Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Irving,32.7702,-96.6674,230.4,Irving,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Irving - North Sector,32.7988,-96.6002,260.7,Irving - North Sector,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Irving - North Sector - Pulse,32.7503,-96.6131,270.2,Irving - North Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Irving - Pulse,32.7809,-96.6567,254.8,Irving - Pulse,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Irving - South Sector,32.7548,-96.7338,239.6,Irving - South Sector,Texas,United States
2026-06,North America,United States,Texas,Dallas County,Irving - South Sector - Pulse,32.7935,-96.7136,254.5,Irving - South Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Harris County,Houston,29.7525,-95.4680,155.5,Houston,Texas,United States
2026-06,North America,United States,Texas,Harris County,Houston - North Sector,29.7699,-95.5271,171.8,Houston - North Sector,Texas,United States
2026-06,North America,United States,Texas,Harris County,Houston - North Sector - Pulse,29.7688,-95.5668,190.0,Houston - North Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Harris County,Houston - Pulse,29.7735,-95.4326,167.2,Houston - Pulse,Texas,United States
2026-06,North America,United States,Texas,Harris County,Houston - South Sector,29.7910,-95.4858,154.7,Houston - South Sector,Texas,United States
2026-06,North America,United States,Texas,Harris County,Houston - South Sector - Pulse,29.7581,-95.4803,157.9,Houston - South Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Harris County,Pasadena,29.6257,-95.3137,141.3,Pasadena,Texas,United States
2026-06,North America,United States,Texas,Harris County,Pasadena - North Sector,29.5584,-95.3890,162.4,Pasadena - North Sector,Texas,United States
2026-06,North America,United States,Texas,Harris County,Pasadena - North Sector - Pulse,29.5640,-95.3889,179.6,Pasadena - North Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Harris County,Pasadena - Pulse,29.5979,-95.3259,147.7,Pasadena - Pulse,Texas,United States
2026-06,North America,United States,Texas,Harris County,Pasadena - South Sector,29.5463,-95.3488,146.9,Pasadena - South Sector,Texas,United States
2026-06,North America,United States,Texas,Harris County,Pasadena - South Sector - Pulse,29.5950,-95.3113,159.7,Pasadena - South Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Travis County,Austin,30.3309,-97.6232,124.4,Austin,Texas,United States
2026-06,North America,United States,Texas,Travis County,Austin - North Sector,30.3552,-97.6774,133.2,Austin - North Sector,Texas,United States
2026-06,North America,United States,Texas,Travis County,Austin - North Sector - Pulse,30.3084,-97.6892,144.2,Austin - North Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Travis County,Austin - Pulse,30.3109,-97.6476,129.4,Austin - Pulse,Texas,United States
2026-06,North America,United States,Texas,Travis County,Austin - South Sector,30.2977,-97.6264,128.6,Austin - South Sector,Texas,United States
2026-06,North America,United States,Texas,Travis County,Austin - South Sector - Pulse,30.2609,-97.5856,141.9,Austin - South Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Travis County,Round Rock,30.3670,-97.6172,140.8,Round Rock,Texas,United States
2026-06,North America,United States,Texas,Travis County,Round Rock - North Sector,30.3157,-97.6781,159.3,Round Rock - North Sector,Texas,United States
2026-06,North America,United States,Texas,Travis County,Round Rock - North Sector - Pulse,30.3582,-97.7103,174.5,Round Rock - North Sector - Pulse,Texas,United States
2026-06,North America,United States,Texas,Travis County,Round Rock - Pulse,30.3473,-97.6557,152.1,Round Rock - Pulse,Texas,United States
2026-06,North America,United States,Texas,Travis County,Round Rock - South Sector,30.3924,-97.6140,143.8,Round Rock - South Sector,Texas,United States
2026-06,North America,United States,Texas,Travis County,Round Rock - South Sector - Pulse,30.3521,-97.6354,153.9,Round Rock - South Sector - Pulse,Texas,United States
2026-06,North America,United States,Utah,Utah Central County,Provo,40.8063,-112.0069,207.7,Provo,Utah,United States
2026-06,North America,United States,Utah,Utah Central County,Provo Central,40.7867,-111.7572,193.7,Provo Central,Utah,United States
2026-06,North America,United States,Utah,Utah North County,Salt Lake City,41.0616,-112.0850,194.7,Salt Lake City,Utah,United States
2026-06,North America,United States,Utah,Utah North County,Salt Lake City North,40.9205,-111.9329,302.5,Salt Lake City North,Utah,United States
2026-06,North America,United States,Utah,Utah South County,Provo West,40.5367,-111.7741,140.4,Provo West,Utah,United States
2026-06,North America,United States,Utah,Utah South County,Salt Lake City South,40.6779,-111.6971,265.9,Salt Lake City South,Utah,United States
2026-06,North America,United States,Vermont,Vermont Central County,Montpelier,44.4268,-73.1104,270.1,Montpelier,Vermont,United States
2026-06,North America,United States,Vermont,Vermont Central County,Montpelier Central,44.6008,-73.0821,177.5,Montpelier Central,Vermont,United States
2026-06,North America,United States,Vermont,Vermont North County,Burlington,44.7425,-73.4141,231.1,Burlington,Vermont,United States
2026-06,North America,United States,Vermont,Vermont North County,Burlington North,44.7245,-73.2620,254.6,Burlington North,Vermont,United States
2026-06,North America,United States,Vermont,Vermont South County,Burlington South,44.4176,-72.9340,160.1,Burlington South,Vermont,United States
2026-06,North America,United States,Vermont,Vermont South County,Montpelier West,44.2840,-72.9221,128.6,Montpelier West,Vermont,United States
2026-06,North America,United States,Virginia,Fairfax County,Fairfax,38.7967,-77.1819,220.9,Fairfax,Virginia,United States
2026-06,North America,United States,Virginia,Fairfax County,Reston,38.9216,-77.3088,167.9,Reston,Virginia,United States
2026-06,North America,United States,Virginia,Richmond City,Highland Park,37.6204,-77.4189,127.6,Highland Park,Virginia,United States
2026-06,North America,United States,Virginia,Richmond City,Richmond,37.5894,-77.4274,100.0,Richmond,Virginia,United States
2026-06,North America,United States,Virginia,Virginia Beach County,Norfolk,36.7122,-75.9495,256.0,Norfolk,Virginia,United States
2026-06,North America,United States,Virginia,Virginia Beach County,Virginia Beach,36.8944,-75.8707,132.4,Virginia Beach,Virginia,United States
2026-06,North America,United States,Washington,King County,Bellevue,47.6012,-122.2502,150.4,Bellevue,Washington,United States
2026-06,North America,United States,Washington,King County,Bellevue - North Sector,47.6187,-122.3002,165.8,Bellevue - North Sector,Washington,United States
2026-06,North America,United States,Washington,King County,Bellevue - North Sector - Pulse,47.6638,-122.3162,180.3,Bellevue - North Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,King County,Bellevue - Pulse,47.6112,-122.2612,156.5,Bellevue - Pulse,Washington,United States
2026-06,North America,United States,Washington,King County,Bellevue - South Sector,47.5646,-122.2561,149.3,Bellevue - South Sector,Washington,United States
2026-06,North America,United States,Washington,King County,Bellevue - South Sector - Pulse,47.5202,-122.2977,160.6,Bellevue - South Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,King County,Seattle,47.6554,-122.2593,151.2,Seattle,Washington,United States
2026-06,North America,United States,Washington,King County,Seattle - North Sector,47.7320,-122.2493,171.7,Seattle - North Sector,Washington,United States
2026-06,North America,United States,Washington,King County,Seattle - North Sector - Pulse,47.7056,-122.2046,176.5,Seattle - North Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,King County,Seattle - Pulse,47.6745,-122.2523,162.6,Seattle - Pulse,Washington,United States
2026-06,North America,United States,Washington,King County,Seattle - South Sector,47.6212,-122.3219,149.3,Seattle - South Sector,Washington,United States
2026-06,North America,United States,Washington,King County,Seattle - South Sector - Pulse,47.6284,-122.3224,163.0,Seattle - South Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Puyallup,47.2963,-122.5725,131.5,Puyallup,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Puyallup - North Sector,47.3629,-122.6393,142.1,Puyallup - North Sector,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Puyallup - North Sector - Pulse,47.3761,-122.6678,156.4,Puyallup - North Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Puyallup - Pulse,47.2681,-122.5832,145.4,Puyallup - Pulse,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Puyallup - South Sector,47.2671,-122.5144,124.9,Puyallup - South Sector,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Puyallup - South Sector - Pulse,47.2592,-122.5321,138.6,Puyallup - South Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Tacoma,47.1080,-122.3259,124.6,Tacoma,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Tacoma - North Sector,47.1045,-122.3323,133.0,Tacoma - North Sector,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Tacoma - North Sector - Pulse,47.1437,-122.3808,140.0,Tacoma - North Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Tacoma - Pulse,47.1500,-122.3389,127.2,Tacoma - Pulse,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Tacoma - South Sector,47.0810,-122.3555,118.6,Tacoma - South Sector,Washington,United States
2026-06,North America,United States,Washington,Pierce County,Tacoma - South Sector - Pulse,47.0648,-122.3147,128.1,Tacoma - South Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,Snohomish County,Everett,48.0400,-122.1433,156.3,Everett,Washington,United States
2026-06,North America,United States,Washington,Snohomish County,Everett - North Sector,48.0911,-122.1321,166.9,Everett - North Sector,Washington,United States
2026-06,North America,United States,Washington,Snohomish County,Everett - North Sector - Pulse,48.0742,-122.0857,173.7,Everett - North Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,Snohomish County,Everett - Pulse,47.9965,-122.1726,171.2,Everett - Pulse,Washington,United States
2026-06,North America,United States,Washington,Snohomish County,Everett - South Sector,48.0517,-122.1825,161.1,Everett - South Sector,Washington,United States
2026-06,North America,United States,Washington,Snohomish County,Everett - South Sector - Pulse,48.0145,-122.1925,171.1,Everett - South Sector - Pulse,Washington,United States
2026-06,North America,United States,Washington,Snohomish County,Lynnwood,47.8968,-122.3446,199.2,Lynnwood,Washington,United States
2026-06,North America,United States,Washington,Snohomish County,Lynnwood - North Sector,47.9116,-122.3590,219.6,Lynnwood - North Sector,Washington,United States
